,Date,Open,High,Low,Close,Volume,Open Diff,High Diff,Low Diff,Close Diff,Volume Diff
907,2017-03-12,1176.619995,1226.97998,1175.359985,1221.380005,227176000,5.4016815892314,2.7767793757723425,5.288809826569207,3.8738636286282935,-19.816461951150643
908,2017-03-13,1221.780029,1237.369995,1217.030029,1231.920044,380276992,3.838115465647851,0.8467958050953683,3.545300548920749,0.8629614826550114,67.39311899144276
909,2017-03-14,1232.160034,1244.810059,1220.719971,1240.0,245306000,0.8495805098807985,0.6012804601747135,0.3031923545084414,0.6558831508061802,-35.4928104616963
910,2017-03-15,1240.160034,1251.609985,1239.75,1249.609985,297804992,0.6492663111324459,0.5462621345992957,1.5589184622260888,0.7749987903225897,21.401430050630644
911,2017-03-16,1251.329956,1257.97998,1152.439941,1187.810059,638568000,0.900683919314238,0.5089440861244077,-7.042553660012096,-4.945537146936296,114.42488109803075
912,2017-03-17,1180.160034,1180.160034,1099.569946,1100.22998,706598976,-5.687542415071856,-6.186103693001543,-4.587657292936531,-7.37323937749208,10.653677603638133
913,2017-03-18,1099.689941,1114.069946,957.655029,973.817993,621302016,-6.818574657816267,-5.600095418923489,-12.906401954350988,-11.489596656873502,-12.071480839508041
914,2017-03-19,976.72998,1069.910034,976.72998,1036.73999,406648000,-11.181329974536903,-3.9638365758409955,1.9918394852390886,6.4613713704507525,-34.54906156299998
915,2017-03-20,1037.23999,1063.030029,1036.680054,1054.22998,286529984,6.195162556595224,-0.6430451889751998,6.137834941853626,1.6870179764166382,-29.53857291810116
916,2017-03-21,1055.359985,1122.430054,1055.359985,1120.540039,337391008,1.74694334721901,5.587803108053113,1.8018993350864765,6.2899045045180735,17.75068119921439
917,2017-03-22,1120.650024,1120.650024,1014.210022,1049.140015,380840992,6.186518337626756,-0.1585871648443815,-3.899139969761134,-6.371929740566817,12.87822821881488
918,2017-03-23,1050.050049,1058.01001,1028.930054,1038.589966,248540000,-6.2999128620016105,-5.589614300494594,1.451379071464154,-1.0055901833083691,-34.73916799376471
919,2017-03-24,1038.449951,1040.469971,934.357971,937.52002,491038016,-1.104718580894981,-1.6578329915801104,-9.19130339641142,-9.731457967888735,97.5690094149835
920,2017-03-25,936.539978,975.760986,903.713013,972.778992,435803008,-9.813662459309036,-6.219207358556245,-3.279787720674343,3.760876701064997,-11.248621532390679
921,2017-03-26,974.015015,1007.960022,954.185974,966.724976,303668000,4.001434843179741,3.2998896719570237,5.585065200339212,-0.6223423870979405,-30.319893524002474
922,2017-03-27,972.054993,1046.400024,971.984009,1045.77002,372535008,-0.20123118943911056,3.813643513730547,1.8652585014836909,8.176580305917325,22.678388239788184
923,2017-03-28,1044.579956,1064.650024,1027.72998,1047.150024,326332000,7.460993824657014,1.7440748835456876,5.735276556386237,0.13196056241888687,-12.402326494910243
924,2017-03-29,1046.079956,1055.130005,1015.880005,1039.969971,298457984,0.14359839008819542,-0.8941923435301646,-1.1530241630199445,-0.6856756754464843,-8.541612836007506
925,2017-03-30,1042.209961,1049.290039,1020.039978,1026.430054,352968992,-0.3699521224742819,-0.5534830752917497,0.4094945248971582,-1.301952688785868,18.26421503939395
926,2017-03-31,1026.640015,1074.920044,1026.640015,1071.790039,447287008,-1.493935635105681,2.4426044322717555,0.6470370909325229,4.419198836124494,26.7213319406822
927,2017-04-01,1071.709961,1091.719971,1061.089966,1080.5,289633984,4.39004376816543,1.5629001518553842,3.3556018172543167,0.8126555279545755,-35.246501950711696
928,2017-04-02,1080.609985,1107.589966,1075.449951,1102.170044,514187008,0.8304508051502513,1.453669019672077,1.3533239838402267,2.0055570569180947,77.52992963698624
929,2017-04-03,1102.949951,1151.73999,1102.949951,1143.810059,580444032,2.0673477304580024,3.9861343417045836,2.557069250356969,3.778002788832824,12.885783376308101
930,2017-04-04,1145.52002,1156.439941,1120.52002,1133.25,436310016,3.8596555502272256,0.4080739612071671,1.5930069160499771,-0.923235367350439,-24.831681963094077
931,2017-04-05,1134.140015,1135.089966,1113.630005,1124.780029,414784000,-0.9934357148991602,-1.8461810460764894,-0.6148944130422551,-0.7474053386278379,-4.933651580439536
932,2017-04-06,1125.810059,1188.369995,1125.810059,1182.680054,511222016,-0.734473335728314,4.693903619618456,1.093725379642585,5.147675412718411,23.250177441752818
933,2017-04-07,1178.939941,1186.579956,1163.390015,1176.900024,317022016,4.719258064472509,-0.15062977082318518,3.3380369716522473,-0.48872304732382466,-37.98740936853549
934,2017-04-08,1172.650024,1184.97998,1162.579956,1175.949951,209312000,-0.5335231067551072,-0.13483929101528735,-0.0696291862192,-0.08072673809377262,-33.97556338800142
935,2017-04-09,1176.569946,1197.209961,1171.859985,1187.869995,242343008,0.33427893401893893,1.0320833437202914,0.7982271629668469,1.0136523233717165,15.78075217856596
936,2017-04-10,1187.300049,1190.339966,1179.040039,1187.130005,215883008,0.9119817344033887,-0.5738337654876857,0.6127057918100975,-0.06229553765266793,-10.918408671398517
937,2017-04-11,1187.459961,1208.069946,1187.459961,1205.01001,216182000,0.013468541514405352,1.4894887600539475,0.7141336783728969,1.5061539110874378,0.1384972364290915
938,2017-04-12,1204.810059,1207.140015,1196.76001,1200.369995,288702016,1.4611101485382916,-0.076976585923616,0.7831884278580725,-0.3850602867605968,33.545816025386024
939,2017-04-13,1201.02002,1205.890015,1156.439941,1169.280029,351968992,-0.3145756438276859,-0.10355053966130123,-3.3691022981290897,-2.590031917617197,21.914282718413713
940,2017-04-14,1170.329956,1190.800049,1159.790039,1167.540039,254827008,-2.5553332574755783,-1.2513550831582232,0.28969061697254883,-0.14880866489168643,-27.59958581805979
941,2017-04-15,1167.300049,1188.0,1164.959961,1172.52002,203559008,-0.2588933987775377,-0.23514014820131823,0.4457636146330213,0.42653620720924934,-20.118746596907034
942,2017-04-16,1172.609985,1187.219971,1172.609985,1182.939941,183231008,0.4548904118139019,-0.06565900673400904,0.6566769894334579,0.8886774487654403,-9.986293507580857
943,2017-04-17,1183.25,1194.900024,1172.650024,1193.910034,253206000,0.9073788502662161,0.6468938518218392,0.003414519790223558,0.927358407623502,38.18949246843635
944,2017-04-18,1193.77002,1217.569946,1193.77002,1211.670044,270524000,0.8890783858018114,1.897223327865638,1.801048528354432,1.4875501079840925,6.83949037542555
945,2017-04-19,1212.130005,1215.51001,1205.079956,1210.290039,288060992,1.5379834216309174,-0.16918420225199293,0.9474133049513167,-0.11389280496233445,6.482601174017821
946,2017-04-20,1211.079956,1240.790039,1208.410034,1229.079956,315108000,-0.08662841408665356,2.079787808575917,0.2763366848332227,1.5525135624123054,9.389333769981612
947,2017-04-21,1229.420044,1235.939941,1215.560059,1222.050049,272167008,1.5143581486208646,-0.3908878897761592,0.5916886486230455,-0.5719649861412379,-13.627388704825016
948,2017-04-22,1222.709961,1235.560059,1208.469971,1231.709961,249320000,-0.545792549320101,-0.03073628316379029,-0.5832774734168766,0.790467788770588,-8.394481082732852
949,2017-04-23,1231.920044,1232.199951,1203.939941,1207.209961,258951008,0.7532516536029155,-0.27195019582612057,-0.37485664590004575,-1.989104641169659,3.8629103160596756
950,2017-04-24,1209.630005,1250.939941,1209.630005,1250.150024,235806000,-1.8093738395249304,1.5208562526553893,0.4726202534051316,3.556967254016885,-8.937987219574751
951,2017-04-25,1250.449951,1267.579956,1249.969971,1265.48999,242556000,3.3745811389657154,1.3302009516698243,3.334901237010901,1.22705001043939,2.862522582122584
952,2017-04-26,1265.98999,1294.829956,1265.930054,1281.079956,329631008,1.2427557766364394,2.1497657698841044,1.2768373137181488,1.231931198444336,35.89892973169082
953,2017-04-27,1281.880005,1319.699951,1281.300049,1317.72998,449196992,1.2551453902095888,1.9207151398341615,1.2141267166724479,2.860869364815821,36.27267492990222
954,2017-04-28,1317.73999,1331.280029,1292.369995,1316.47998,527488992,2.7974525587517896,0.8774780957766293,0.8639620367329126,-0.094860101763794,17.429324192803143
955,2017-04-29,1317.839966,1327.199951,1315.209961,1321.790039,422705984,0.007586929193825753,-0.3064778191756323,1.7672931194909092,0.4033528105759743,-19.86449188308369
956,2017-04-30,1321.869995,1347.910034,1314.920044,1347.890015,413115008,0.3058056443858037,1.5604342800341175,-0.022043400566984506,1.9745931827225727,-2.2689472974198543
957,2017-05-01,1348.300049,1434.319946,1348.300049,1421.599976,713624000,1.9994442796925638,6.4106587101791845,2.538557774087735,5.468544182367885,72.74221129240601
958,2017-05-02,1421.030029,1473.900024,1415.689941,1452.819946,477337984,5.394198424448771,2.7595013309533956,4.998137621516929,2.196114977987307,-33.11071600730917
959,2017-05-03,1453.780029,1492.77002,1447.48999,1490.089966,583795968,2.3046662865419343,1.2802765243729919,2.2462580314399405,2.5653571251285534,22.30243298635124
960,2017-05-04,1490.719971,1608.910034,1490.719971,1537.670044,933548992,2.540958141061389,7.78016790556928,2.9865478378886756,3.1931010264919735,59.91014723828994
961,2017-05-05,1540.869995,1618.030029,1530.310059,1555.449951,946035968,3.3641478597994823,0.5668430681190051,2.6557696126819907,1.156288832534491,1.3375812203758386
962,2017-05-06,1556.810059,1578.800049,1542.5,1578.800049,582529984,1.0344846775992789,-2.424552035307126,0.796566743341276,1.5011796416199763,-38.42411877515423
963,2017-05-07,1579.469971,1596.719971,1559.76001,1596.709961,1080029952,1.4555347885248926,1.135034294643611,1.1189633711507163,1.1344002688208787,85.40332371972805
964,2017-05-08,1596.920044,1723.349976,1596.920044,1723.349976,1340320000,1.1048056196314882,7.930633254414277,2.38241997241615,7.931309886780369,24.100261989771177
965,2017-05-09,1723.890015,1833.48999,1716.300049,1755.359985,1167920000,7.950928506223942,6.391041606977699,7.475640715296827,1.8574293930880614,-12.8625999761251
966,2017-05-10,1756.52002,1788.439941,1719.099976,1787.130005,915723008,1.892812459964266,-2.4570654459913355,0.16313738391089405,1.8098863065971083,-21.593687238851977
967,2017-05-11,1780.369995,1873.930054,1755.349976,1848.569946,799489984,1.357796935328981,4.780150064877131,2.1086615383676843,3.4379111104454907,-12.69303304433299
968,2017-05-12,1845.76001,1856.150024,1694.01001,1724.23999,740984000,3.672832904600809,-0.9488096934059831,-3.4944579051852886,-6.725737171537894,-7.31791331609728
969,2017-05-13,1723.119995,1812.98999,1651.079956,1804.910034,579635008,-6.64441825240324,-2.3252449124230967,-2.5342267015293407,4.678585606867869,-21.774963022143524
970,2017-05-14,1800.859985,1831.420044,1776.619995,1808.910034,437196000,4.511583071729142,1.0165557505367184,7.603510571598271,0.2216176942146708,-24.573913934473744
971,2017-05-15,1808.439941,1812.800049,1708.540039,1738.430054,731529024,0.4209075698908382,-1.0166971286025728,-3.8319931212977276,-3.8962678450154553,67.322899569072
972,2017-05-16,1741.699951,1785.939941,1686.540039,1734.449951,959044992,-3.690473124758309,-1.4816917075226699,-1.287649074520747,-0.2289481242481961,31.101427357720258
973,2017-05-17,1726.72998,1864.050049,1661.910034,1839.089966,1064729984,-0.8595034403833468,4.373613367774487,-1.4603866158199197,6.033037444503342,11.019815846137071
974,2017-05-18,1818.699951,1904.47998,1807.119995,1888.650024,894321024,5.326250894190188,2.168929478137649,8.737534404946024,2.6948142242215978,-16.004899135065585
975,2017-05-19,1897.369995,2004.52002,1890.25,1987.709961,1157289984,4.325619734950981,5.25287958133327,4.600137524348513,5.24501287910395,29.404313769101332
976,2017-05-20,1984.23999,2084.72998,1974.920044,2084.72998,961336000,4.5784425404070905,4.001454672425786,4.479304007406415,4.880994757967105,-16.932142048159292
977,2017-05-21,2067.030029,2119.080078,2037.5,2041.199951,1147859968,4.172380327845326,1.6477001016697468,3.1687336502621566,-2.0880415889639625,19.40257807884027
978,2017-05-22,2043.189941,2303.899902,2017.869995,2173.399902,1942220032,-1.1533498626303706,8.721700794546393,-0.9634358282208599,6.476580157433087,69.2035689147755
979,2017-05-23,2191.560059,2320.820068,2178.5,2320.419922,1378749952,7.261689920389047,0.7344141117116898,7.960374325304342,6.764517651110125,-29.011650107416877
980,2017-05-24,2321.370117,2523.719971,2321.370117,2443.639893,1725379968,5.923180497240477,8.742595162702639,6.558187606151011,5.310244487721638,25.140890521677427
981,2017-05-25,2446.23999,2763.709961,2285.300049,2304.97998,2406700032,5.379145362712534,9.509374762561574,-1.5538266705446668,-5.674318601411043,39.48811720526477
982,2017-05-26,2320.889893,2573.790039,2071.98999,2202.419922,1763480064,-5.124194580761476,-6.871919437279905,-9.33400666986114,-4.44949886289251,-26.7262209435164
983,2017-05-27,2196.27002,2260.199951,1855.829956,2038.869995,1700480000,-5.3694866514721,-12.18398094826102,-10.43248447353744,-7.425919342914478,-3.5724851834786575
984,2017-05-28,2054.080078,2267.340088,2054.080078,2155.800049,1147139968,-6.474155759773104,0.3159073159364034,10.682558569498578,5.7350421697681675,-32.5402258185924
985,2017-05-29,2159.429932,2307.050049,2107.169922,2255.610107,994625024,5.128809491330855,1.751389710355622,2.584604396323842,4.629838377000617,-13.29523408254223
986,2017-05-30,2255.360107,2301.959961,2124.570068,2175.469971,1443970048,4.4423842412498304,-0.22063188452310367,0.8257590343490051,-3.552925026860587,45.1773294616002
987,2017-05-31,2187.189941,2311.080078,2145.570068,2286.409912,1544829952,-3.0225845437462096,0.3961892106949527,0.9884352752728365,5.0995850312290925,6.9849027782604045
988,2017-06-01,2288.330078,2448.389893,2288.330078,2407.879883,1653180032,4.624204560567691,5.94136985157292,6.6537099920057186,5.312694384435468,7.013722116128407
989,2017-06-02,2404.030029,2488.550049,2373.320068,2488.550049,1317030016,5.056086624580036,1.6402680028543948,3.714061656449541,3.350257069280893,-20.333539571811134
990,2017-06-03,2493.719971,2581.909912,2423.570068,2515.350098,1514950016,3.730816209367749,3.7515766676067486,2.1172871151064587,1.076934297976817,15.027751653004096
991,2017-06-04,2547.790039,2585.889893,2452.540039,2511.810059,1355120000,2.1682493876133746,0.15414871686660891,1.1953428284376733,-0.14073742668325728,-10.550184119077887
992,2017-06-05,2512.399902,2686.810059,2510.219971,2686.810059,1369309952,-1.3890523339156413,3.902724794013479,2.3518446623818745,6.967087315100207,1.0471361945805446
993,2017-06-06,2690.840088,2999.909912,2690.840088,2863.199951,2089609984,7.102379914039658,11.65321872870062,7.195390009109293,6.565030207816425,52.60314006685902
994,2017-06-07,2869.379883,2869.379883,2700.560059,2732.159912,1517709952,6.635094957749876,-4.351131628248705,0.36122440138106615,-4.5766988419454595,-27.368745190681476
995,2017-06-08,2720.48999,2815.300049,2670.949951,2805.620117,1281170048,-5.188922313218858,-1.8847220028411993,-1.09644323225917,2.688722745596017,-15.58531679180819
996,2017-06-09,2807.439941,2901.709961,2795.620117,2823.810059,1348950016,3.196113616282781,3.069296717793657,4.667633923777692,0.6483394487294403,5.2904739777369425
997,2017-06-10,2828.139893,2950.98999,2746.550049,2947.709961,2018889984,0.7373248381095099,1.698309950420307,-1.755248064699777,4.387685411244591,49.663809633699586
998,2017-06-11,2942.409912,2996.600098,2840.530029,2958.110107,1752400000,4.04046558244282,1.5455866727626555,3.4217464937228215,0.35282121163886515,-13.199826940148906
999,2017-06-12,2953.219971,2997.26001,2518.560059,2659.629883,2569530112,0.3673879344925135,0.022022024241419302,-11.334855351391893,-10.090233737198751,46.62920063912348
1000,2017-06-13,2680.909912,2789.040039,2650.379883,2717.02002,1781200000,-9.220784827206485,-6.947010613203353,5.233936094910496,2.1578241907578954,-30.6799328141129
1001,2017-06-14,2716.879883,2786.830078,2412.939941,2506.370117,1696560000,1.3417075612647489,-0.07923733503634178,-8.95871356113821,-7.752975739943202,-4.751852683584101
1002,2017-06-15,2499.580078,2534.709961,2212.959961,2464.580078,2026259968,-7.998138098032359,-9.046842108900188,-8.28781423863878,-1.6673530663548042,19.43343990191917
1003,2017-06-16,2469.570068,2539.919922,2385.149902,2518.560059,1195190016,-1.2006020636879167,0.2055446611313405,7.780978600362487,2.190230355339251,-41.014971678106015
1004,2017-06-17,2514.01001,2685.189941,2484.959961,2655.879883,1534509952,1.7995011591628973,5.719472403114612,4.18464512089185,5.452314845909334,28.390459379473263
1005,2017-06-18,2655.350098,2662.100098,2516.330078,2548.290039,1178659968,5.622097264441672,-0.8598960783906873,1.2623992938451956,-4.051005645574223,-23.189812717487023
1006,2017-06-19,2549.030029,2662.850098,2549.030029,2589.600098,1446840064,-4.003994391552357,0.028173245647811207,1.2995096027302644,1.6210893723938469,22.752965510066424
1007,2017-06-20,2591.26001,2763.449951,2589.820068,2721.790039,1854189952,1.656707866112006,3.777901470141276,1.6002180647515685,5.10464689517478,28.15445176945279
1008,2017-06-21,2709.429932,2772.01001,2660.399902,2689.100098,1626579968,4.560326696046224,0.3097598708781568,2.725279445938722,-1.2010456549400361,-12.275440483025546
1009,2017-06-22,2691.030029,2723.73999,2642.360107,2705.409912,1097939968,-0.6791060651794689,-1.741336424683404,-0.67808583914164,0.6065156894728752,-32.50009285740817
1010,2017-06-23,2707.340088,2765.169922,2706.370117,2744.909912,961318976,0.6060898178108065,1.5210678020701973,2.4224559639099974,1.4600375279470779,-12.443393626417286
1011,2017-06-24,2738.52002,2757.939941,2583.189941,2608.719971,982750016,1.1516813915696034,-0.26146606552014395,-4.5514903976454075,-4.961545018458158,2.229337039530166
1012,2017-06-25,2607.25,2682.26001,2552.120117,2589.409912,1161100032,-4.793465778643458,-2.744074657860729,-1.2027696263005927,-0.7402120279164315,18.14805526291643
1013,2017-06-26,2590.570068,2615.25,2376.290039,2478.449951,1663280000,-0.6397519225237347,-2.498266750806155,-6.8895690617684195,-4.285144676622366,43.250362084220484
1014,2017-06-27,2478.449951,2552.449951,2332.98999,2552.449951,1489789952,-4.32800943641567,-2.4013019405410563,-1.8221702018420993,2.9857371124295984,-10.43059785484104
1015,2017-06-28,2553.030029,2603.97998,2484.419922,2574.790039,1183869952,3.0091419828715438,2.0188458143836074,6.490809332619563,0.8752409813656659,-20.534438401152542
1016,2017-06-29,2567.560059,2588.830078,2510.47998,2539.320068,949979008,0.5691288326009625,-0.5817979445448818,1.0489393427106863,-1.3775869279724184,-19.75647271094858
1017,2017-06-30,2539.23999,2559.25,2478.429932,2480.840088,860273024,-1.102995386640726,-1.14260407631126,-1.2766502125223123,-2.302977900933123,-9.442943817133276
1018,2017-07-01,2492.600098,2515.27002,2419.22998,2434.550049,779913984,-1.8367658111748675,-1.7184714271759383,-2.388607046567892,-1.8659017654506727,-9.341108898934857
1019,2017-07-02,2436.399902,2514.280029,2394.840088,2506.469971,803747008,-2.254681609179643,-0.03935923348697967,-1.0081675657805822,2.9541361053366577,3.0558528874897073
1020,2017-07-03,2498.560059,2595.0,2480.469971,2564.060059,964112000,2.5513117509557315,3.2104606515171996,3.5755991988388747,2.2976572097938686,19.952172811074398
1021,2017-07-04,2561.0,2631.590088,2559.350098,2601.639893,985516032,2.499037026349904,1.410022658959531,3.1800476491234964,1.4656378218635302,2.2200773354133174
1022,2017-07-05,2602.870117,2622.649902,2538.550049,2601.98999,941566016,1.6349128074970798,-0.33972562979192045,-0.812708234651216,0.01345678166075892,-4.459594219975105
1023,2017-07-06,2608.100098,2616.719971,2581.689941,2608.560059,761956992,0.20093130908998003,-0.22610455918946615,1.6993910369029086,0.25250170159185625,-19.07556357684006
1024,2017-07-07,2608.590088,2916.139893,2498.870117,2518.659912,917411968,0.01878723904713553,11.442566469409954,-3.2079694267205583,-3.446351433996242,20.402066997503177
1025,2017-07-08,2520.27002,2571.340088,2492.310059,2571.340088,733329984,-3.3857396149087893,-11.82384308200265,-0.2625209671911932,2.0915954452210173,-20.06535672314229
1026,2017-07-09,2572.610107,2635.48999,2517.590088,2518.439941,527856000,2.0767650523414893,2.4948042578800234,1.0143211880364156,-2.057298730995394,-28.01930760818311
1027,2017-07-10,2525.25,2537.159912,2321.129883,2372.560059,1111200000,-1.840936054442699,-3.7309979689962636,-7.803502481854386,-5.792470156825558,110.51195780667453
1028,2017-07-11,2385.889893,2413.469971,2296.810059,2337.790039,1329760000,-5.51866575586576,-4.875133822467559,-1.0477579982972496,-1.4655064207164892,19.668826493880488
1029,2017-07-12,2332.77002,2423.709961,2275.139893,2398.840088,1117410048,-2.226417621192378,0.42428495581228187,-0.943489685404586,2.6114427720854927,-15.96904343640958
1030,2017-07-13,2402.699951,2425.219971,2340.830078,2357.899902,835769984,2.9977207526012517,0.06230159649041056,2.8873031149474038,-1.7066659092783931,-25.204719118473506
1031,2017-07-14,2360.590088,2363.25,2183.219971,2233.340088,882502976,-1.7526059790559434,-2.5552309374414217,-6.733086202252736,-5.282659110946442,5.5916092818188545
1032,2017-07-15,2230.120117,2231.139893,1990.410034,1998.859985,993608000,-5.527006643942157,-5.590187538347613,-8.831448024528898,-10.49907733532789,12.589761963590252
1033,2017-07-16,1991.97998,2058.77002,1843.030029,1929.819946,1182870016,-10.678354730073936,-7.725641657020033,-7.404504724276329,-3.453970739226142,19.047956135618872
1034,2017-07-17,1932.619995,2230.48999,1932.619995,2228.409912,1201760000,-2.979948874787386,8.34090103954399,4.861014991091062,15.472426151408424,1.5969619437880889
1035,2017-07-18,2233.52002,2387.610107,2164.77002,2318.879883,1512450048,15.56953905985019,7.044197360419435,12.012192029504476,4.059844219540509,25.8529197177473
1036,2017-07-19,2323.080078,2397.169922,2260.22998,2273.429932,1245100032,4.009816665981791,0.4003926341228148,4.409704454425145,-1.959995915838475,-17.676617905730662
1037,2017-07-20,2269.889893,2900.699951,2269.889893,2817.600098,2249260032,-2.2896406156516447,21.005187174211514,0.42738628747858165,23.936086982072858,80.64894178719288
1038,2017-07-21,2838.409912,2838.409912,2621.850098,2667.76001,1489449984,25.046149628368774,-2.147414074265963,15.505606949720008,-5.31800407397629,-33.78044499925564
1039,2017-07-22,2668.629883,2862.419922,2657.709961,2810.120117,1177129984,-5.981519028742744,0.8458964964324744,1.3677312454802415,5.336316102886629,-20.968814216993536
1040,2017-07-23,2808.100098,2832.179932,2653.939941,2730.399902,1072840000,5.226285439148692,-1.0564484186118661,-0.1418521981451093,-2.8368970606532873,-8.859682908221632
1041,2017-07-24,2732.699951,2777.26001,2699.189941,2754.860107,866473984,-2.68509470348659,-1.9391395786501953,1.705012208488399,0.8958469776563893,-19.235488609671524
1042,2017-07-25,2757.5,2768.080078,2480.959961,2576.47998,1460089984,0.9075291632703708,-0.33053916331009514,-8.0850175337846,-6.475106541589626,68.50938527428426
1043,2017-07-26,2577.77002,2610.76001,2450.800049,2529.449951,937404032,-6.517859655485047,-5.683364048978934,-1.2156549268873995,-1.8253597685629952,-35.79820132510408
1044,2017-07-27,2538.709961,2693.320068,2529.340088,2671.780029,789104000,-1.5152654696480639,3.1622997779868767,3.2046693907994195,5.626918134661274,-15.820289537649435
1045,2017-07-28,2679.72998,2897.449951,2679.72998,2809.01001,1380099968,5.554790471001736,7.579117143384395,5.945815381391295,5.136275423518399,74.8945599059186
1046,2017-07-29,2807.02002,2808.76001,2692.800049,2726.449951,803745984,4.750106949208366,-3.0609654178630596,0.48773828324299995,-2.9391158702207654,-41.761756203446275
1047,2017-07-30,2724.389893,2758.530029,2644.850098,2757.179932,705942976,-2.943695677667446,-1.7883329590697161,-1.7806725388989308,1.127106000560496,-12.168397721039192
1048,2017-07-31,2763.23999,2889.620117,2720.610107,2875.340088,860574976,1.4260109061416282,4.752171867692945,2.864434890177292,4.285543885933074,21.90431879869006
1049,2017-08-01,2871.300049,2921.350098,2685.610107,2718.26001,1324669952,3.9106288049920668,1.098067556123672,-1.2864761440805728,-5.463008659586421,53.92847676760706
1050,2017-08-02,2727.129883,2762.530029,2668.590088,2710.669922,1094950016,-5.021076290867288,-5.436529812319668,-0.6337486947802895,-0.2792259744129444,-17.341673346871534
1051,2017-08-03,2709.560059,2813.310059,2685.139893,2804.72998,804796992,-0.6442606239447701,1.838171149885448,0.620170369155626,3.4699930536212342,-26.499202681412626
1052,2017-08-04,2806.929932,2899.330078,2743.719971,2895.889893,1002120000,3.593567622779914,3.0576089089368264,2.181639703492344,3.250220650474156,24.51835804078155
1053,2017-08-05,2897.629883,3290.01001,2874.830078,3252.909912,1945699968,3.231286608404016,13.474834582114802,4.77855278183561,12.328508064584764,94.15838103221171
1054,2017-08-06,3257.610107,3293.290039,3155.600098,3213.939941,1105030016,12.423264479426965,0.099696626758905,9.766490971018694,-1.1980033894034237,-43.206556294706175
1055,2017-08-07,3212.780029,3397.679932,3180.889893,3378.939941,1482279936,-1.3761646276719386,3.1697752631498544,0.8014258529155383,5.13388560548711,34.13933689924311
1056,2017-08-08,3370.219971,3484.850098,3345.830078,3419.939941,1752760064,4.900427062508994,2.5655790935165568,5.185347199944723,1.213398305856428,18.247573985916787
1057,2017-08-09,3420.399902,3422.76001,3247.669922,3342.469971,1468960000,1.4889215372227094,-1.7817147439321501,-2.9338057735040723,-2.2652435813638183,-16.191609440959965
1058,2017-08-10,3341.840088,3453.449951,3319.469971,3381.280029,1515110016,-2.2968020187950633,0.8966430865832153,2.210817315935354,1.161119122586718,3.14167955560396
1059,2017-08-11,3373.820068,3679.719971,3372.120117,3650.620117,2021190016,0.9569572199111143,6.551999398007191,1.5861009878073595,7.965625020405542,33.402194867412184
1060,2017-08-12,3650.629883,3949.919922,3613.699951,3884.709961,2219589888,8.204640716482924,7.3429487333127375,7.164034068125691,6.412330960153967,9.815993074844087
1061,2017-08-13,3880.040039,4208.390137,3857.800049,4073.26001,3159089920,6.28412529761786,6.543682406329054,6.754852403627232,4.853645468848944,42.32764066367922
1062,2017-08-14,4066.100098,4325.129883,3989.159912,4325.129883,2463089920,4.795312860945455,2.773976323478844,3.4050459155873236,6.183496078856976,-22.031661574229577
1063,2017-08-15,4326.990234,4455.970215,3906.179932,4181.930176,3258050048,6.416225122650676,3.025119141838273,-2.0801367162640805,-3.310876456285139,32.27491296785463
1064,2017-08-16,4200.339844,4381.22998,3994.419922,4376.629883,2272039936,-2.926985806550353,-1.6773055337848564,2.2589842643224056,4.655737872367571,-30.263811097845974
1065,2017-08-17,4384.439941,4484.700195,4243.709961,4331.689941,2553359872,4.382980992906527,2.3616704777501774,6.240957232037347,-1.0268161393897746,12.381821795583093
1066,2017-08-18,4324.339844,4370.129883,4015.399902,4160.620117,2941710080,-1.3707588154644013,-2.5546927780754514,-5.379963784004693,-3.949262905010842,15.20938009007764
1067,2017-08-19,4137.75,4243.259766,3970.550049,4193.700195,2975820032,-4.314874656738477,-2.903120053560193,-1.1169461098422873,0.7950756634771183,1.1595279980819884
1068,2017-08-20,4189.310059,4196.290039,4069.879883,4087.659912,2109769984,1.2460892755724817,-1.1069255617191853,2.5016643229321955,-2.5285613675109286,-29.10290402937915
1069,2017-08-21,4090.47998,4109.140137,3988.600098,4001.73999,2800890112,-2.3591015610716415,-2.076832182476318,-1.9971052546171708,-2.101934208072642,32.75807947033529
1070,2017-08-22,3998.350098,4128.759766,3674.580078,4100.52002,3764239872,-2.252300034481536,0.4774631272206564,-7.8729381809286565,2.468426990430217,34.39441468526987
1071,2017-08-23,4089.01001,4255.779785,4078.409912,4151.52002,2369819904,2.2674330605853887,3.07646911418773,10.989822658043602,1.24374468972841,-37.04386583788888
1072,2017-08-24,4137.600098,4376.390137,4130.259766,4334.680176,2037750016,1.1883093433659786,2.83403648903795,1.2713252252413598,4.411881795526051,-14.012452483815407
1073,2017-08-25,4332.819824,4455.700195,4307.350098,4371.600098,1727970048,4.718187388248651,1.812225499035769,4.287631820588977,0.8517334728503467,-15.202059407074985
1074,2017-08-26,4372.060059,4379.279785,4269.52002,4352.399902,1511609984,0.9056512062339594,-1.715115619443075,-0.87826801024522,-0.4392029364438832,-12.521054068640892
1075,2017-08-27,4345.100098,4416.589844,4317.290039,4382.879883,1537459968,-0.6166420551452112,0.8519679223920607,1.11886157638863,0.7003028601759054,1.7100961407780613
1076,2017-08-28,4384.450195,4403.930176,4224.640137,4382.660156,1959330048,0.9056200343488641,-0.2866389781971401,-2.1460198680897546,-0.005013301889744692,27.4394188323998
